1988-09-15 Maple Leaf Gardens, Toronto, ON - /gig:1988-09-15-maple-leaf-gardens-toronto-on
1988-09-10 Camp Nou, Barcelona, Spain - /gig:1988-09-10-camp-nou-barcelona-spain
1988-09-08 Stadio Comunale, Turin, Italy - /gig:1988-09-08-stadio-comunale-turin-italy
1988-09-06 Népstadion, Budapest, Hungary - /gig:1988-09-06-nepstadion-budapest-hungary
1988-09-05 Palais Omnisports De Paris-Bercy, Paris, France - /gig:1988-09-05-palais-omnisports-paris-france
1988-09-04 Palais Omnisports De Paris-Bercy, Paris, France - /gig:1988-09-04-palais-omnisports-paris-france
1988-09-02 Wembley Stadium, London, England - /gig:1988-09-02-wembley-stadium-london-england
1988-08-24 Madison Square Garden, New York City, NY - /gig:1988-08-24-madison-square-garden-new-york-city-ny
1988-08-21 Stone Pony (The), Asbury Park, NJ - /gig:1988-08-21-stone-pony-asbury-park-nj
1988-08-03 Camp Nou, Barcelona, Spain - /gig:1988-08-03-camp-nou-barcelona-spain
1988-08-02 Estadio Vicente Calderón, Madrid, Spain - /gig:1988-08-02-estadio-vicente-calderon-madrid-spain
1988-07-30 Weserstadion, Bremen, West Germany - /gig:1988-07-30-weserstadion-bremen-germany
1988-07-27 Valle Hovin Stadion, Oslo, Norway - /gig:1988-07-27-valle-hovin-stadion-oslo-norway
1988-07-25 Københavns Idrætspark, Copenhagen, Denmark - /gig:1988-07-25-idraetspark-copenhagen-denmark
1988-07-23 Strøget, Copenhagen, Denmark - /gig:1988-07-23-stroget-copenhagen-denmark
1988-07-22 Waldbühne, West Berlin, West Germany - /gig:1988-07-22-waldbuhne-berlin-germany
1988-07-19 Radrennbahn Weissensee, East Berlin, East Germany - /gig:1988-07-19-radrennbahn-weissensee-berlin-germany
1988-07-17 Olympia-Reitstadion Riem, Munich, West Germany - /gig:1988-07-17-olympia-reitstadion-riem-munich-germany
1988-07-14 St. Jakob Stadion, Basel, Switzerland - /gig:1988-07-14-st-jakob-stadion-basel-switzerland
1988-07-12 Waldstadion, Frankfurt, West Germany - /gig:1988-07-12-waldstadion-frankfurt-germany
1988-07-10 Bramall Lane, Sheffield, England - /gig:1988-07-10-bramall-lane-sheffield-england
1988-07-09 Bramall Lane, Sheffield, England - /gig:1988-07-09-bramall-lane-sheffield-england
1988-07-07 RDS Arena, Dublin, Ireland - /gig:1988-07-07-rds-arena-dublin-ireland
1988-07-03 Stockholms Stadion, Stockholm, Sweden - /gig:1988-07-03-stockholms-stadion-stockholm-sweden
1988-07-02 Stockholms Stadion, Stockholm, Sweden - /gig:1988-07-02-stockholms-stadion-stockholm-sweden
1988-06-29 Stadion Feijenoord, Rotterdam, The Netherlands - /gig:1988-06-29-stadion-feijenoord-rotterdam-netherlands
1988-06-28 Stadion Feijenoord, Rotterdam, The Netherlands - /gig:1988-06-28-stadion-feijenoord-rotterdam-netherlands
1988-06-25 Wembley Stadium, London, England - /gig:1988-06-25-wembley-stadium-london-england
1988-06-22 Villa Park, Birmingham, England - /gig:1988-06-22-villa-park-birmingham-england
1988-06-21 Villa Park, Birmingham, England - /gig:1988-06-21-villa-park-birmingham-england
1988-06-19 Hippodrome De Vincennes, Paris, France - /gig:1988-06-19-hippodrome-de-vincennes-paris-france
1988-06-18 Château De Vincennes, Paris, France - /gig:1988-06-18-chateau-de-vincennes-paris-france
1988-06-16 Stadio Flaminio, Rome, Italy - /gig:1988-06-16-stadio-flaminio-rome-italy
1988-06-15 Stadio Flaminio, Rome, Italy - /gig:1988-06-15-stadio-flaminio-rome-italy
1988-06-13 Piazza Di Spagna, Rome, Italy - /gig:1988-06-13-piazza-di-spagna-rome-italy
1988-06-11 Stadio Comunale, Turin, Italy - /gig:1988-06-11-stadio-comunale-turin-italy
1988-05-23 Madison Square Garden, New York City, NY - /gig:1988-05-23-madison-square-garden-new-york-city-ny
1988-05-22 Madison Square Garden, New York City, NY - /gig:1988-05-22-madison-square-garden-new-york-city-ny
1988-05-19 Madison Square Garden, New York City, NY - /gig:1988-05-19-madison-square-garden-new-york-city-ny
1988-05-18 Madison Square Garden, New York City, NY - /gig:1988-05-18-madison-square-garden-new-york-city-ny
1988-05-16 Madison Square Garden, New York City, NY - /gig:1988-05-16-madison-square-garden-new-york-city-ny
1988-05-13 Market Square Arena, Indianapolis, IN - /gig:1988-05-13-market-square-arena-indianapolis-in
1988-05-10 Met Center, Bloomington, MN - /gig:1988-05-10-met-center-bloomington-mn
1988-05-09 Met Center, Bloomington, MN - /gig:1988-05-09-met-center-bloomington-mn
1988-05-06 Tacoma Dome, Tacoma, WA - /gig:1988-05-06-dome-tacoma-wa
1988-05-05 Tacoma Dome, Tacoma, WA - /gig:1988-05-05-dome-tacoma-wa
1988-05-03 Shoreline Amphitheatre, Mountain View, CA - /gig:1988-05-03-shoreline-amphitheatre-mountain-view-ca
1988-05-02 Shoreline Amphitheatre, Mountain View, CA - /gig:1988-05-02-shoreline-amphitheatre-mountain-view-ca
1988-04-28 Los Angeles Memorial Sports Arena, Los Angeles, CA - /gig:1988-04-28-memorial-sports-arena-los-angeles-ca
1988-04-27 Los Angeles Memorial Sports Arena, Los Angeles, CA - /gig:1988-04-27-memorial-sports-arena-los-angeles-ca
1988-04-25 Los Angeles Memorial Sports Arena, Los Angeles, CA - /gig:1988-04-25-memorial-sports-arena-los-angeles-ca
1988-04-23 Los Angeles Memorial Sports Arena, Los Angeles, CA - /gig:1988-04-23-memorial-sports-arena-los-angeles-ca
1988-04-22 Los Angeles Memorial Sports Arena, Los Angeles, CA - /gig:1988-04-22-memorial-sports-arena-los-angeles-ca
1988-04-20 McNichols Sports Arena, Denver, CO - /gig:1988-04-20-mcnichols-sports-arena-denver-co
1988-04-17 St. Louis Arena, St. Louis, MO - /gig:1988-04-17-arena-st-louis-mo
1988-04-15 Frank Erwin Center, Austin, TX - /gig:1988-04-15-frank-erwin-center-austin-tx
1988-04-13 Summit (The), Houston, TX - /gig:1988-04-13-summit-houston-tx
1988-04-12 Summit (The), Houston, TX - /gig:1988-04-12-summit-houston-tx
1988-04-05 Capital Centre, Largo, MD - /gig:1988-04-05-capital-centre-largo-md
1988-04-04 Capital Centre, Largo, MD - /gig:1988-04-04-capital-centre-largo-md
1988-04-02 Nassau Veterans Memorial Coliseum, Uniondale, NY - /gig:1988-04-02-nassau-coliseum-uniondale-ny
1988-04-01 Nassau Veterans Memorial Coliseum, Uniondale, NY - /gig:1988-04-01-nassau-coliseum-uniondale-ny
1988-03-29 Joe Louis Arena, Detroit, MI - /gig:1988-03-29-joe-louis-arena-detroit-mi
1988-03-28 Joe Louis Arena, Detroit, MI - /gig:1988-03-28-joe-louis-arena-detroit-mi
1988-03-26 Rupp Arena, Lexington, KY - /gig:1988-03-26-rupp-arena-lexington-ky
1988-03-23 Omni (The), Atlanta, GA - /gig:1988-03-23-omni-atlanta-ga
1988-03-22 Omni (The), Atlanta, GA - /gig:1988-03-22-omni-atlanta-ga
1988-03-20 Civic Arena, Pittsburgh, PA - /gig:1988-03-20-civic-arena-pittsburgh-pa
1988-03-17 Rosemont Horizon, Rosemont, IL - /gig:1988-03-17-horizon-rosemont-il
1988-03-16 Rosemont Horizon, Rosemont, IL - /gig:1988-03-16-horizon-rosemont-il
1988-03-14 Richfield Coliseum, Richfield, OH - /gig:1988-03-14-coliseum-richfield-oh
1988-03-13 Richfield Coliseum, Richfield, OH - /gig:1988-03-13-coliseum-richfield-oh
1988-03-09 Spectrum, Philadelphia, PA - /gig:1988-03-09-spectrum-philadelphia-pa
1988-03-08 Spectrum, Philadelphia, PA - /gig:1988-03-08-spectrum-philadelphia-pa
1988-03-04 Dean E. Smith Student Activities Center, Chapel Hill, NC - /gig:1988-03-04-dean-e-smith-sac-chapel-hill-nc
1988-03-03 Dean E. Smith Student Activities Center, Chapel Hill, NC - /gig:1988-03-03-dean-e-smith-sac-chapel-hill-nc
1988-02-29 Centrum In Worcester, Worcester, MA - /gig:1988-02-29-centrum-worcester-ma
1988-02-28 Centrum In Worcester, Worcester, MA - /gig:1988-02-28-centrum-worcester-ma
1988-02-25 Centrum In Worcester, Worcester, MA - /gig:1988-02-25-centrum-worcester-ma
1987-12-13 Madison Square Garden, New York City, NY - /gig:1987-12-13-madison-square-garden-new-york-city-ny
1987-12-07 Carnegie Hall, New York City, NY - /gig:1987-12-07-carnegie-hall-new-york-city-ny
1987-12-05 Stone Pony (The), Asbury Park, NJ - /gig:1987-12-05-stone-pony-asbury-park-nj
1987-11-20 Stone Pony (The), Asbury Park, NJ - /gig:1987-11-20-stone-pony-asbury-park-nj
1987-11-06 Rumson Country Day School, Rumson, NJ - /gig:1987-11-06-country-day-school-rumson-nj
1987-10-31 McLoone's Rum Runner, Sea Bright, NJ - /gig:1987-10-31-mcloone-s-rum-runner-sea-bright-nj
1987-10-23 St. Peter's Church, New York City, NY - /gig:1987-10-23-st-peter-s-church-new-york-city-ny
1987-10-08 Ritz (The), New York City, NY - /gig:1987-10-08-ritz-new-york-city-ny
1987-09-25 John F. Kennedy Stadium, Philadelphia, PA - /gig:1987-09-25-john-f-kennedy-stadium-philadelphia-pa
1987-08-26 Key Largo, Belmar, NJ - /gig:1987-08-26-key-largo-belmar-nj
1987-08-22 Stone Pony (The), Asbury Park, NJ - /gig:1987-08-22-stone-pony-asbury-park-nj
1987-08-21 Stone Pony (The), Asbury Park, NJ - /gig:1987-08-21-stone-pony-asbury-park-nj
1987-08-09 Stone Pony (The), Asbury Park, NJ - /gig:1987-08-09-stone-pony-asbury-park-nj
1987-08-02 Stone Pony (The), Asbury Park, NJ - /gig:1987-08-02-stone-pony-asbury-park-nj
1987-07-31 Stone Pony (The), Asbury Park, NJ - /gig:1987-07-31-stone-pony-asbury-park-nj
1987-07-30 Green Parrot, Neptune, NJ - /gig:1987-07-30-green-parrot-neptune-nj
1987-04-12 Stone Pony (The), Asbury Park, NJ - /gig:1987-04-12-stone-pony-asbury-park-nj
1986-11-05 Zénith De Paris (Le), Paris, France - /gig:1986-11-05-zenith-paris-france
1986-10-13 Shoreline Amphitheatre, Mountain View, CA - /gig:1986-10-13-shoreline-amphitheatre-mountain-view-ca
1986-03-02 Stone Pony (The), Asbury Park, NJ - /gig:1986-03-02-stone-pony-asbury-park-nj
1986-01-19 Stone Pony (The), Asbury Park, NJ - /gig:1986-01-19-stone-pony-asbury-park-nj
1985-10-02 Los Angeles Memorial Coliseum, Los Angeles, CA - /gig:1985-10-02-memorial-coliseum-los-angeles-ca
1985-09-30 Los Angeles Memorial Coliseum, Los Angeles, CA - /gig:1985-09-30-memorial-coliseum-los-angeles-ca
1985-09-29 Los Angeles Memorial Coliseum, Los Angeles, CA - /gig:1985-09-29-memorial-coliseum-los-angeles-ca
1985-09-27 Los Angeles Memorial Coliseum, Los Angeles, CA - /gig:1985-09-27-memorial-coliseum-los-angeles-ca
1985-09-24 Mile High Stadium, Denver, CO - /gig:1985-09-24-mile-high-stadium-denver-co
1985-09-23 Mile High Stadium, Denver, CO - /gig:1985-09-23-mile-high-stadium-denver-co
1985-09-19 Oakland-Alameda County Coliseum, Oakland, CA - /gig:1985-09-19-alameda-county-coliseum-oakland-ca
1985-09-18 Oakland-Alameda County Coliseum, Oakland, CA - /gig:1985-09-18-alameda-county-coliseum-oakland-ca
1985-09-14 Cotton Bowl, Dallas, TX - /gig:1985-09-14-cotton-bowl-dallas-tx
1985-09-13 Cotton Bowl, Dallas, TX - /gig:1985-09-13-cotton-bowl-dallas-tx
1985-09-10 Orange Bowl, Miami, FL - /gig:1985-09-10-orange-bowl-miami-fl
1985-09-09 Orange Bowl, Miami, FL - /gig:1985-09-09-orange-bowl-miami-fl
1985-09-06 Hoosier Dome, Indianapolis, IN - /gig:1985-09-06-hoosier-dome-indianapolis-in
1985-09-04 Pontiac Silverdome, Pontiac, MI - /gig:1985-09-04-silverdome-pontiac-mi
1985-09-01 Giants Stadium, East Rutherford, NJ - /gig:1985-09-01-giants-stadium-east-rutherford-nj
1985-08-31 Giants Stadium, East Rutherford, NJ - /gig:1985-08-31-giants-stadium-east-rutherford-nj
1985-08-27 CNE Stadium, Toronto, ON - /gig:1985-08-27-cne-stadium-toronto-on
1985-08-26 CNE Stadium, Toronto, ON - /gig:1985-08-26-cne-stadium-toronto-on
1985-08-22 Giants Stadium, East Rutherford, NJ - /gig:1985-08-22-giants-stadium-east-rutherford-nj
1985-08-21 Giants Stadium, East Rutherford, NJ - /gig:1985-08-21-giants-stadium-east-rutherford-nj
1985-08-19 Giants Stadium, East Rutherford, NJ - /gig:1985-08-19-giants-stadium-east-rutherford-nj
1985-08-18 Giants Stadium, East Rutherford, NJ - /gig:1985-08-18-giants-stadium-east-rutherford-nj
1985-08-15 Veterans Stadium, Philadelphia, PA - /gig:1985-08-15-veterans-stadium-philadelphia-pa
1985-08-14 Veterans Stadium, Philadelphia, PA - /gig:1985-08-14-veterans-stadium-philadelphia-pa
1985-08-11 Three Rivers Stadium, Pittsburgh, PA - /gig:1985-08-11-three-rivers-stadium-pittsburgh-pa
1985-08-09 Soldier Field, Chicago, IL - /gig:1985-08-09-soldier-field-chicago-il
1985-08-07 Municipal Stadium, Cleveland, OH - /gig:1985-08-07-municipal-stadium-cleveland-oh
1985-08-05 RFK Stadium, Washington, DC - /gig:1985-08-05-rfk-stadium-washington-dc
1985-07-07 Roundhay Park, Leeds, England - /gig:1985-07-07-roundhay-park-leeds-england
1985-07-06 Wembley Stadium, London, England - /gig:1985-07-06-wembley-stadium-london-england
1985-07-04 Wembley Stadium, London, England - /gig:1985-07-04-wembley-stadium-london-england
1985-07-03 Wembley Stadium, London, England - /gig:1985-07-03-wembley-stadium-london-england
1985-06-30 Parc De La Courneuve, Paris, France - /gig:1985-06-30-parc-de-la-courneuve-paris-france
1985-06-29 Parc De La Courneuve, Paris, France - /gig:1985-06-29-parc-de-la-courneuve-paris-france
1985-06-25 Stade Geoffroy-Guichard, Saint-Étienne, France - /gig:1985-06-25-stade-geoffroy-guichard-saint-etienne-france
1985-06-23 Stade Richter, Montpellier, France - /gig:1985-06-23-stade-richter-montpellier-france
1985-06-21 Stadio Giuseppe Meazza, Milan, Italy - /gig:1985-06-21-stadio-giuseppe-meazza-milan-italy
1985-06-18 Olympiastadion, Munich, West Germany - /gig:1985-06-18-olympiastadion-munich-germany
1985-06-15 Waldstadion, Frankfurt, West Germany - /gig:1985-06-15-waldstadion-frankfurt-germany
1985-06-13 Stadion Feijenoord, Rotterdam, The Netherlands - /gig:1985-06-13-stadion-feijenoord-rotterdam-netherlands
1985-06-12 Stadion Feijenoord, Rotterdam, The Netherlands - /gig:1985-06-12-stadion-feijenoord-rotterdam-netherlands
1985-06-09 Ullevi, Gothenburg, Sweden - /gig:1985-06-09-ullevi-gothenburg-sweden
1985-06-08 Ullevi, Gothenburg, Sweden - /gig:1985-06-08-ullevi-gothenburg-sweden
1985-06-05 St. James' Park, Newcastle, England - /gig:1985-06-05-st-james-park-newcastle-england
1985-06-04 St. James' Park, Newcastle, England - /gig:1985-06-04-st-james-park-newcastle-england
1985-06-01 Slane Castle, Slane, Ireland - /gig:1985-06-01-castle-slane-ireland
1985-04-23 Ōsaka-jō Hōru, Osaka, Japan - /gig:1985-04-23-jo-horu-osaka-japan
1985-04-22 Ōsaka-jō Hōru, Osaka, Japan - /gig:1985-04-22-jo-horu-osaka-japan
1985-04-19 Kyoto Furitsu Taiikukan, Kyoto, Japan - /gig:1985-04-19-furitsu-taiikukan-kyoto-japan
1985-04-16 Kokuritsu Yoyogi Kyōgi-jō, Tokyo, Japan - /gig:1985-04-16-kokuritsu-yoyogi-kyogi-jo-tokyo-japan
1985-04-15 Kokuritsu Yoyogi Kyōgi-jō, Tokyo, Japan - /gig:1985-04-15-kokuritsu-yoyogi-kyogi-jo-tokyo-japan
1985-04-13 Kokuritsu Yoyogi Kyōgi-jō, Tokyo, Japan - /gig:1985-04-13-kokuritsu-yoyogi-kyogi-jo-tokyo-japan
1985-04-11 Kokuritsu Yoyogi Kyōgi-jō, Tokyo, Japan - /gig:1985-04-11-kokuritsu-yoyogi-kyogi-jo-tokyo-japan
1985-04-10 Kokuritsu Yoyogi Kyōgi-jō, Tokyo, Japan - /gig:1985-04-10-kokuritsu-yoyogi-kyogi-jo-tokyo-japan
1985-04-04 Melbourne Showgrounds, Melbourne, Australia - /gig:1985-04-04-showgrounds-melbourne-australia
1985-04-03 Melbourne Showgrounds, Melbourne, Australia - /gig:1985-04-03-showgrounds-melbourne-australia
1985-03-28 Sydney Entertainment Centre, Sydney, Australia - /gig:1985-03-28-entertainment-centre-sydney-australia
1985-03-27 Sydney Entertainment Centre, Sydney, Australia - /gig:1985-03-27-entertainment-centre-sydney-australia
1985-03-24 Sydney Entertainment Centre, Sydney, Australia - /gig:1985-03-24-entertainment-centre-sydney-australia
1985-03-23 Sydney Entertainment Centre, Sydney, Australia - /gig:1985-03-23-entertainment-centre-sydney-australia
1985-03-22 Sydney Entertainment Centre, Sydney, Australia - /gig:1985-03-22-entertainment-centre-sydney-australia
1985-03-21 Sydney Entertainment Centre, Sydney, Australia - /gig:1985-03-21-entertainment-centre-sydney-australia
1985-02-23 Forum (The), Inglewood, CA - /gig:1985-02-23-forum-inglewood-ca
1985-01-27 Carrier Dome, Syracuse, NY - /gig:1985-01-27-carrier-dome-syracuse-ny
1985-01-26 Carrier Dome, Syracuse, NY - /gig:1985-01-26-carrier-dome-syracuse-ny
1985-01-24 Providence Civic Center, Providence, RI - /gig:1985-01-24-civic-center-providence-ri
1985-01-23 Providence Civic Center, Providence, RI - /gig:1985-01-23-civic-center-providence-ri
1985-01-19 Greensboro Coliseum, Greensboro, NC - /gig:1985-01-19-coliseum-greensboro-nc
1985-01-18 Greensboro Coliseum, Greensboro, NC - /gig:1985-01-18-coliseum-greensboro-nc
1985-01-16 Charlotte Coliseum, Charlotte, NC - /gig:1985-01-16-coliseum-charlotte-nc
1985-01-15 Charlotte Coliseum, Charlotte, NC - /gig:1985-01-15-coliseum-charlotte-nc
1985-01-13 Carolina Coliseum, Columbia, SC - /gig:1985-01-13-carolina-coliseum-columbia-sc
1985-01-10 Freedom Hall, Louisville, KY - /gig:1985-01-10-freedom-hall-louisville-ky
1985-01-08 Market Square Arena, Indianapolis, IN - /gig:1985-01-08-market-square-arena-indianapolis-in
1985-01-07 Market Square Arena, Indianapolis, IN - /gig:1985-01-07-market-square-arena-indianapolis-in
1985-01-05 Hampton Roads Coliseum, Hampton, VA - /gig:1985-01-05-roads-coliseum-hampton-va
1985-01-04 Hampton Roads Coliseum, Hampton, VA - /gig:1985-01-04-roads-coliseum-hampton-va
1984-12-17 Omni (The), Atlanta, GA - /gig:1984-12-17-omni-atlanta-ga
1984-12-16 Omni (The), Atlanta, GA - /gig:1984-12-16-omni-atlanta-ga
1984-12-14 Mid-South Coliseum, Memphis, TN - /gig:1984-12-14-mid-south-coliseum-memphis-tn
1984-12-13 Mid-South Coliseum, Memphis, TN - /gig:1984-12-13-mid-south-coliseum-memphis-tn
1984-12-11 Rupp Arena, Lexington, KY - /gig:1984-12-11-rupp-arena-lexington-ky
1984-12-09 Murphy Center, Murfreesboro, TN - /gig:1984-12-09-murphy-center-murfreesboro-tn
1984-12-07 Leon County Civic Center, Tallahassee, FL - /gig:1984-12-07-leon-county-civic-center-tallahassee-fl
1984-12-06 Birmingham-Jefferson Civic Center Arena, Birmingham, AL - /gig:1984-12-06-civic-center-arena-birmingham-al
1984-12-02 LSU Assembly Center, Baton Rouge, LA - /gig:1984-12-02-lsu-assembly-center-baton-rouge-la
1984-11-30 Summit (The), Houston, TX - /gig:1984-11-30-summit-houston-tx
1984-11-29 Summit (The), Houston, TX - /gig:1984-11-29-summit-houston-tx
1984-11-26 Reunion Arena, Dallas, TX - /gig:1984-11-26-reunion-arena-dallas-tx
1984-11-25 Reunion Arena, Dallas, TX - /gig:1984-11-25-reunion-arena-dallas-tx
1984-11-23 Frank Erwin Center, Austin, TX - /gig:1984-11-23-frank-erwin-center-austin-tx
1984-11-19 Kemper Arena, Kansas City, MO - /gig:1984-11-19-kemper-arena-kansas-city-mo
1984-11-18 Bob Devaney Sports Center, Lincoln, NE - /gig:1984-11-18-bob-devaney-sports-center-lincoln-ne
1984-11-16 Hilton Coliseum, Ames, IA - /gig:1984-11-16-hilton-coliseum-ames-ia
1984-11-15 St. Louis Arena, St. Louis, MO - /gig:1984-11-15-arena-st-louis-mo
1984-11-12 McNichols Sports Arena, Denver, CO - /gig:1984-11-12-mcnichols-sports-arena-denver-co
1984-11-11 McNichols Sports Arena, Denver, CO - /gig:1984-11-11-mcnichols-sports-arena-denver-co
1984-11-08 ASU Activity Center, Tempe, AZ - /gig:1984-11-08-asu-activity-center-tempe-az
1984-11-04 Los Angeles Memorial Sports Arena, Los Angeles, CA - /gig:1984-11-04-memorial-sports-arena-los-angeles-ca
1984-11-02 Los Angeles Memorial Sports Arena, Los Angeles, CA - /gig:1984-11-02-memorial-sports-arena-los-angeles-ca
1984-10-31 Los Angeles Memorial Sports Arena, Los Angeles, CA - /gig:1984-10-31-memorial-sports-arena-los-angeles-ca
1984-10-29 Los Angeles Memorial Sports Arena, Los Angeles, CA - /gig:1984-10-29-memorial-sports-arena-los-angeles-ca
1984-10-28 Los Angeles Memorial Sports Arena, Los Angeles, CA - /gig:1984-10-28-memorial-sports-arena-los-angeles-ca
1984-10-26 Los Angeles Memorial Sports Arena, Los Angeles, CA - /gig:1984-10-26-memorial-sports-arena-los-angeles-ca
1984-10-25 Los Angeles Memorial Sports Arena, Los Angeles, CA - /gig:1984-10-25-memorial-sports-arena-los-angeles-ca
1984-10-22 Oakland-Alameda County Coliseum Arena, Oakland, CA - /gig:1984-10-22-alameda-county-coliseum-arena-oakland-ca
1984-10-21 Oakland-Alameda County Coliseum Arena, Oakland, CA - /gig:1984-10-21-alameda-county-coliseum-arena-oakland-ca
1984-10-19 Tacoma Dome, Tacoma, WA - /gig:1984-10-19-dome-tacoma-wa
1984-10-17 Tacoma Dome, Tacoma, WA - /gig:1984-10-17-dome-tacoma-wa
1984-10-15 Pacific Coliseum, Vancouver, BC - /gig:1984-10-15-pacific-coliseum-vancouver-bc
1984-10-07 Stone Pony (The), Asbury Park, NJ - /gig:1984-10-07-stone-pony-asbury-park-nj
