id,event_url,relation_url,relation_type
325,/gig:1966-12-00b-cafe-wha-new-york-city-ny,/relation:curt-fluhr,Person
326,/gig:1966-12-00b-cafe-wha-new-york-city-ny,/relation:vinnie-manniello,Person
327,/gig:1966-12-00b-cafe-wha-new-york-city-ny,/relation:paul-popkin,Person
328,/gig:1966-12-00b-cafe-wha-new-york-city-ny,/relation:bruce-springsteen,Person
329,/gig:1966-12-00b-cafe-wha-new-york-city-ny,/relation:george-theiss,Person
330,/gig:1966-12-03-keyport-roller-drome-matawan-nj,/relation:the-castiles,Band
331,/gig:1966-12-03-keyport-roller-drome-matawan-nj,/relation:bob-alfano,Person
332,/gig:1966-12-03-keyport-roller-drome-matawan-nj,/relation:curt-fluhr,Person
333,/gig:1966-12-03-keyport-roller-drome-matawan-nj,/relation:vinnie-manniello,Person
334,/gig:1966-12-03-keyport-roller-drome-matawan-nj,/relation:paul-popkin,Person
335,/gig:1966-12-03-keyport-roller-drome-matawan-nj,/relation:bruce-springsteen,Person
336,/gig:1966-12-03-keyport-roller-drome-matawan-nj,/relation:george-theiss,Person
337,/gig:1966-12-22-hullabaloo-middletown-nj,/relation:the-castiles,Band
338,/gig:1966-12-22-hullabaloo-middletown-nj,/relation:bob-alfano,Person
339,/gig:1966-12-22-hullabaloo-middletown-nj,/relation:curt-fluhr,Person
340,/gig:1966-12-22-hullabaloo-middletown-nj,/relation:vinnie-manniello,Person
341,/gig:1966-12-22-hullabaloo-middletown-nj,/relation:paul-popkin,Person
342,/gig:1966-12-22-hullabaloo-middletown-nj,/relation:bruce-springsteen,Person
343,/gig:1966-12-22-hullabaloo-middletown-nj,/relation:george-theiss,Person
344,/gig:1966-12-23-american-hotel-freehold-nj,/relation:the-castiles,Band
345,/gig:1966-12-23-american-hotel-freehold-nj,/relation:bob-alfano,Person
346,/gig:1966-12-23-american-hotel-freehold-nj,/relation:curt-fluhr,Person
347,/gig:1966-12-23-american-hotel-freehold-nj,/relation:vinnie-manniello,Person
348,/gig:1966-12-23-american-hotel-freehold-nj,/relation:paul-popkin,Person
349,/gig:1966-12-23-american-hotel-freehold-nj,/relation:bruce-springsteen,Person
350,/gig:1966-12-23-american-hotel-freehold-nj,/relation:george-theiss,Person
351,/gig:1967-01-00a-cafe-wha-new-york-city-ny,/relation:the-castiles,Band
352,/gig:1967-01-00a-cafe-wha-new-york-city-ny,/relation:bob-alfano,Person
353,/gig:1967-01-00a-cafe-wha-new-york-city-ny,/relation:curt-fluhr,Person
354,/gig:1967-01-00a-cafe-wha-new-york-city-ny,/relation:vinnie-manniello,Person
355,/gig:1967-01-00a-cafe-wha-new-york-city-ny,/relation:paul-popkin,Person
356,/gig:1967-01-00a-cafe-wha-new-york-city-ny,/relation:bruce-springsteen,Person
357,/gig:1967-01-00a-cafe-wha-new-york-city-ny,/relation:george-theiss,Person
358,/gig:1967-01-00b-cafe-wha-new-york-city-ny,/relation:the-castiles,Band
359,/gig:1967-01-00b-cafe-wha-new-york-city-ny,/relation:bob-alfano,Person
360,/gig:1967-01-00b-cafe-wha-new-york-city-ny,/relation:curt-fluhr,Person
361,/gig:1967-01-00b-cafe-wha-new-york-city-ny,/relation:vinnie-manniello,Person
362,/gig:1967-01-00b-cafe-wha-new-york-city-ny,/relation:paul-popkin,Person
363,/gig:1967-01-00b-cafe-wha-new-york-city-ny,/relation:bruce-springsteen,Person
364,/gig:1967-01-00b-cafe-wha-new-york-city-ny,/relation:george-theiss,Person
365,/gig:1967-02-00a-cafe-wha-new-york-city-ny,/relation:the-castiles,Band
366,/gig:1967-02-00a-cafe-wha-new-york-city-ny,/relation:bob-alfano,Person
367,/gig:1967-02-00a-cafe-wha-new-york-city-ny,/relation:curt-fluhr,Person
368,/gig:1967-02-00a-cafe-wha-new-york-city-ny,/relation:vinnie-manniello,Person
369,/gig:1967-02-00a-cafe-wha-new-york-city-ny,/relation:paul-popkin,Person
370,/gig:1967-02-00a-cafe-wha-new-york-city-ny,/relation:bruce-springsteen,Person
371,/gig:1967-02-00a-cafe-wha-new-york-city-ny,/relation:george-theiss,Person
372,/gig:1967-02-00b-cafe-wha-new-york-city-ny,/relation:the-castiles,Band
373,/gig:1967-02-00b-cafe-wha-new-york-city-ny,/relation:bob-alfano,Person
374,/gig:1967-02-00b-cafe-wha-new-york-city-ny,/relation:curt-fluhr,Person
375,/gig:1967-02-00b-cafe-wha-new-york-city-ny,/relation:vinnie-manniello,Person
376,/gig:1967-02-00b-cafe-wha-new-york-city-ny,/relation:paul-popkin,Person
377,/gig:1967-02-00b-cafe-wha-new-york-city-ny,/relation:bruce-springsteen,Person
378,/gig:1967-02-00b-cafe-wha-new-york-city-ny,/relation:george-theiss,Person
379,/gig:1967-03-10-hullabaloo-middletown-nj,/relation:the-castiles,Band
380,/gig:1967-03-10-hullabaloo-middletown-nj,/relation:bob-alfano,Person
381,/gig:1967-03-10-hullabaloo-middletown-nj,/relation:curt-fluhr,Person
382,/gig:1967-03-10-hullabaloo-middletown-nj,/relation:vinnie-manniello,Person
383,/gig:1967-03-10-hullabaloo-middletown-nj,/relation:paul-popkin,Person
384,/gig:1967-03-10-hullabaloo-middletown-nj,/relation:bruce-springsteen,Person
385,/gig:1967-03-10-hullabaloo-middletown-nj,/relation:george-theiss,Person
386,/gig:1967-03-18-cage-middletown-nj,/relation:the-castiles,Band
387,/gig:1967-03-18-cage-middletown-nj,/relation:bob-alfano,Person
388,/gig:1967-03-18-cage-middletown-nj,/relation:curt-fluhr,Person
389,/gig:1967-03-18-cage-middletown-nj,/relation:vinnie-manniello,Person
390,/gig:1967-03-18-cage-middletown-nj,/relation:paul-popkin,Person
391,/gig:1967-03-18-cage-middletown-nj,/relation:bruce-springsteen,Person
392,/gig:1967-03-18-cage-middletown-nj,/relation:george-theiss,Person
393,/gig:1967-03-00a-cafe-wha-new-york-city-ny,/relation:the-castiles,Band
394,/gig:1967-03-00a-cafe-wha-new-york-city-ny,/relation:bob-alfano,Person
395,/gig:1967-03-00a-cafe-wha-new-york-city-ny,/relation:curt-fluhr,Person
396,/gig:1967-03-00a-cafe-wha-new-york-city-ny,/relation:vinnie-manniello,Person
397,/gig:1967-03-00a-cafe-wha-new-york-city-ny,/relation:paul-popkin,Person
398,/gig:1967-03-00a-cafe-wha-new-york-city-ny,/relation:bruce-springsteen,Person
399,/gig:1967-03-00a-cafe-wha-new-york-city-ny,/relation:george-theiss,Person
400,/gig:1967-03-00b-cafe-wha-new-york-city-ny,/relation:the-castiles,Band
401,/gig:1967-03-00b-cafe-wha-new-york-city-ny,/relation:bob-alfano,Person
402,/gig:1967-03-00b-cafe-wha-new-york-city-ny,/relation:curt-fluhr,Person
403,/gig:1967-03-00b-cafe-wha-new-york-city-ny,/relation:vinnie-manniello,Person
404,/gig:1967-03-00b-cafe-wha-new-york-city-ny,/relation:paul-popkin,Person
405,/gig:1967-03-00b-cafe-wha-new-york-city-ny,/relation:bruce-springsteen,Person
406,/gig:1967-03-00b-cafe-wha-new-york-city-ny,/relation:george-theiss,Person
407,/gig:1967-04-00-st-rose-of-lima-school-freehold-nj,/relation:the-castiles,Band
408,/gig:1967-04-00-st-rose-of-lima-school-freehold-nj,/relation:bob-alfano,Person
409,/gig:1967-04-00-st-rose-of-lima-school-freehold-nj,/relation:curt-fluhr,Person
410,/gig:1967-04-00-st-rose-of-lima-school-freehold-nj,/relation:vinnie-manniello,Person
411,/gig:1967-04-00-st-rose-of-lima-school-freehold-nj,/relation:paul-popkin,Person
412,/gig:1967-04-00-st-rose-of-lima-school-freehold-nj,/relation:bruce-springsteen,Person
413,/gig:1967-04-00-st-rose-of-lima-school-freehold-nj,/relation:george-theiss,Person
414,/gig:1967-04-00b-cafe-wha-new-york-city-ny,/relation:the-castiles,Band
415,/gig:1967-04-00b-cafe-wha-new-york-city-ny,/relation:bob-alfano,Person
416,/gig:1967-04-00b-cafe-wha-new-york-city-ny,/relation:curt-fluhr,Person
417,/gig:1967-04-00b-cafe-wha-new-york-city-ny,/relation:vinnie-manniello,Person
418,/gig:1967-04-00b-cafe-wha-new-york-city-ny,/relation:paul-popkin,Person
419,/gig:1967-04-00b-cafe-wha-new-york-city-ny,/relation:bruce-springsteen,Person
420,/gig:1967-04-00b-cafe-wha-new-york-city-ny,/relation:george-theiss,Person
421,/gig:1967-04-00c-cafe-wha-new-york-city-ny,/relation:the-castiles,Band
422,/gig:1967-04-00c-cafe-wha-new-york-city-ny,/relation:bob-alfano,Person
423,/gig:1967-04-00c-cafe-wha-new-york-city-ny,/relation:curt-fluhr,Person
424,/gig:1967-04-00c-cafe-wha-new-york-city-ny,/relation:vinnie-manniello,Person
425,/gig:1967-04-00c-cafe-wha-new-york-city-ny,/relation:paul-popkin,Person
426,/gig:1967-04-00c-cafe-wha-new-york-city-ny,/relation:bruce-springsteen,Person
427,/gig:1967-04-00c-cafe-wha-new-york-city-ny,/relation:george-theiss,Person
428,/gig:1967-05-00-high-school-howell-nj,/relation:the-castiles,Band
429,/gig:1967-05-00-high-school-howell-nj,/relation:bob-alfano,Person
430,/gig:1967-05-00-high-school-howell-nj,/relation:curt-fluhr,Person
431,/gig:1967-05-00-high-school-howell-nj,/relation:vinnie-manniello,Person
432,/gig:1967-05-00-high-school-howell-nj,/relation:paul-popkin,Person
433,/gig:1967-05-00-high-school-howell-nj,/relation:bruce-springsteen,Person
434,/gig:1967-05-00-high-school-howell-nj,/relation:george-theiss,Person
435,/gig:1967-05-00b-cafe-wha-new-york-city-ny,/relation:the-castiles,Band
436,/gig:1967-05-00b-cafe-wha-new-york-city-ny,/relation:bob-alfano,Person
437,/gig:1967-05-00b-cafe-wha-new-york-city-ny,/relation:curt-fluhr,Person
438,/gig:1967-05-00b-cafe-wha-new-york-city-ny,/relation:vinnie-manniello,Person
439,/gig:1967-05-00b-cafe-wha-new-york-city-ny,/relation:paul-popkin,Person
440,/gig:1967-05-00b-cafe-wha-new-york-city-ny,/relation:bruce-springsteen,Person
441,/gig:1967-05-00b-cafe-wha-new-york-city-ny,/relation:george-theiss,Person
442,/gig:1967-05-00c-cafe-wha-new-york-city-ny,/relation:the-castiles,Band
443,/gig:1967-05-00c-cafe-wha-new-york-city-ny,/relation:bob-alfano,Person
444,/gig:1967-05-00c-cafe-wha-new-york-city-ny,/relation:curt-fluhr,Person
445,/gig:1967-05-00c-cafe-wha-new-york-city-ny,/relation:vinnie-manniello,Person
446,/gig:1967-05-00c-cafe-wha-new-york-city-ny,/relation:paul-popkin,Person
447,/gig:1967-05-00c-cafe-wha-new-york-city-ny,/relation:bruce-springsteen,Person
448,/gig:1967-05-00c-cafe-wha-new-york-city-ny,/relation:george-theiss,Person
449,/gig:1967-06-00a-cafe-wha-new-york-city-ny,/relation:the-castiles,Band
450,/gig:1967-06-00a-cafe-wha-new-york-city-ny,/relation:bob-alfano,Person
451,/gig:1967-06-00a-cafe-wha-new-york-city-ny,/relation:curt-fluhr,Person
452,/gig:1967-06-00a-cafe-wha-new-york-city-ny,/relation:vinnie-manniello,Person
453,/gig:1967-06-00a-cafe-wha-new-york-city-ny,/relation:paul-popkin,Person
454,/gig:1967-06-00a-cafe-wha-new-york-city-ny,/relation:bruce-springsteen,Person
455,/gig:1967-06-00a-cafe-wha-new-york-city-ny,/relation:george-theiss,Person
456,/gig:1967-06-00b-cafe-wha-new-york-city-ny,/relation:the-castiles,Band
457,/gig:1967-06-00b-cafe-wha-new-york-city-ny,/relation:bob-alfano,Person
458,/gig:1967-06-00b-cafe-wha-new-york-city-ny,/relation:curt-fluhr,Person
459,/gig:1967-06-00b-cafe-wha-new-york-city-ny,/relation:vinnie-manniello,Person
460,/gig:1967-06-00b-cafe-wha-new-york-city-ny,/relation:paul-popkin,Person
461,/gig:1967-06-00b-cafe-wha-new-york-city-ny,/relation:bruce-springsteen,Person
462,/gig:1967-06-00b-cafe-wha-new-york-city-ny,/relation:george-theiss,Person
463,/gig:1967-06-09-regional-high-school-freehold-nj,/relation:the-castiles,Band
464,/gig:1967-06-09-regional-high-school-freehold-nj,/relation:bob-alfano,Person
465,/gig:1967-06-09-regional-high-school-freehold-nj,/relation:curt-fluhr,Person
466,/gig:1967-06-09-regional-high-school-freehold-nj,/relation:vinnie-manniello,Person
467,/gig:1967-06-09-regional-high-school-freehold-nj,/relation:paul-popkin,Person
468,/gig:1967-06-09-regional-high-school-freehold-nj,/relation:bruce-springsteen,Person
469,/gig:1967-06-09-regional-high-school-freehold-nj,/relation:george-theiss,Person
470,/gig:1967-07-02-see-n-surf-club-sea-bright-nj,/relation:the-castiles,Band
471,/gig:1967-07-02-see-n-surf-club-sea-bright-nj,/relation:bob-alfano,Person
472,/gig:1967-07-02-see-n-surf-club-sea-bright-nj,/relation:curt-fluhr,Person
473,/gig:1967-07-02-see-n-surf-club-sea-bright-nj,/relation:vinnie-manniello,Person
474,/gig:1967-07-02-see-n-surf-club-sea-bright-nj,/relation:paul-popkin,Person
475,/gig:1967-07-02-see-n-surf-club-sea-bright-nj,/relation:bruce-springsteen,Person
476,/gig:1967-07-02-see-n-surf-club-sea-bright-nj,/relation:george-theiss,Person
477,/gig:1967-07-00a-cafe-wha-new-york-city-ny,/relation:the-castiles,Band
478,/gig:1967-07-00a-cafe-wha-new-york-city-ny,/relation:bob-alfano,Person
479,/gig:1967-07-00a-cafe-wha-new-york-city-ny,/relation:curt-fluhr,Person
480,/gig:1967-07-00a-cafe-wha-new-york-city-ny,/relation:vinnie-manniello,Person
481,/gig:1967-07-00a-cafe-wha-new-york-city-ny,/relation:paul-popkin,Person
482,/gig:1967-07-00a-cafe-wha-new-york-city-ny,/relation:bruce-springsteen,Person
483,/gig:1967-07-00a-cafe-wha-new-york-city-ny,/relation:george-theiss,Person
484,/gig:1967-07-00b-cafe-wha-new-york-city-ny,/relation:the-castiles,Band
485,/gig:1967-07-00b-cafe-wha-new-york-city-ny,/relation:bob-alfano,Person
486,/gig:1967-07-00b-cafe-wha-new-york-city-ny,/relation:curt-fluhr,Person
487,/gig:1967-07-00b-cafe-wha-new-york-city-ny,/relation:vinnie-manniello,Person
488,/gig:1967-07-00b-cafe-wha-new-york-city-ny,/relation:paul-popkin,Person
489,/gig:1967-07-00b-cafe-wha-new-york-city-ny,/relation:bruce-springsteen,Person
490,/gig:1967-07-00b-cafe-wha-new-york-city-ny,/relation:george-theiss,Person
491,/gig:1967-07-25-camp-arrowhead-marlboro-nj,/relation:the-castiles,Band
492,/gig:1967-07-25-camp-arrowhead-marlboro-nj,/relation:bob-alfano,Person
493,/gig:1967-07-25-camp-arrowhead-marlboro-nj,/relation:curt-fluhr,Person
494,/gig:1967-07-25-camp-arrowhead-marlboro-nj,/relation:vinnie-manniello,Person
495,/gig:1967-07-25-camp-arrowhead-marlboro-nj,/relation:paul-popkin,Person
496,/gig:1967-07-25-camp-arrowhead-marlboro-nj,/relation:bruce-springsteen,Person
497,/gig:1967-07-25-camp-arrowhead-marlboro-nj,/relation:george-theiss,Person
498,/gig:1967-08-00a-cafe-wha-new-york-city-ny,/relation:the-castiles,Band
499,/gig:1967-08-00a-cafe-wha-new-york-city-ny,/relation:bob-alfano,Person
500,/gig:1967-08-00a-cafe-wha-new-york-city-ny,/relation:curt-fluhr,Person
501,/gig:1967-08-00a-cafe-wha-new-york-city-ny,/relation:vinnie-manniello,Person
502,/gig:1967-08-00a-cafe-wha-new-york-city-ny,/relation:paul-popkin,Person
503,/gig:1967-08-00a-cafe-wha-new-york-city-ny,/relation:bruce-springsteen,Person
504,/gig:1967-08-00a-cafe-wha-new-york-city-ny,/relation:george-theiss,Person
549,/gig:1967-08-00b-cafe-wha-new-york-city-ny,/relation:the-castiles,Band
550,/gig:1967-08-00b-cafe-wha-new-york-city-ny,/relation:bob-alfano,Person
551,/gig:1967-08-00b-cafe-wha-new-york-city-ny,/relation:curt-fluhr,Person
552,/gig:1967-08-00b-cafe-wha-new-york-city-ny,/relation:vinnie-manniello,Person
553,/gig:1967-08-00b-cafe-wha-new-york-city-ny,/relation:paul-popkin,Person
554,/gig:1967-08-00b-cafe-wha-new-york-city-ny,/relation:bruce-springsteen,Person
555,/gig:1967-08-00b-cafe-wha-new-york-city-ny,/relation:george-theiss,Person
556,/gig:1967-08-00-unknown-location-howell-nj,/relation:the-castiles,Band
557,/gig:1967-08-00-unknown-location-howell-nj,/relation:bob-alfano,Person
558,/gig:1967-08-00-unknown-location-howell-nj,/relation:curt-fluhr,Person
559,/gig:1967-08-00-unknown-location-howell-nj,/relation:vinnie-manniello,Person
560,/gig:1967-08-00-unknown-location-howell-nj,/relation:paul-popkin,Person
561,/gig:1967-08-00-unknown-location-howell-nj,/relation:bruce-springsteen,Person
562,/gig:1967-08-00-unknown-location-howell-nj,/relation:george-theiss,Person
563,/gig:1967-08-12-see-n-surf-club-sea-bright-nj,/relation:the-castiles,Band
564,/gig:1967-08-12-see-n-surf-club-sea-bright-nj,/relation:bob-alfano,Person
565,/gig:1967-08-12-see-n-surf-club-sea-bright-nj,/relation:curt-fluhr,Person
566,/gig:1967-08-12-see-n-surf-club-sea-bright-nj,/relation:vinnie-manniello,Person
567,/gig:1967-08-12-see-n-surf-club-sea-bright-nj,/relation:paul-popkin,Person
568,/gig:1967-08-12-see-n-surf-club-sea-bright-nj,/relation:bruce-springsteen,Person
569,/gig:1967-08-12-see-n-surf-club-sea-bright-nj,/relation:george-theiss,Person
570,/gig:1967-09-00-cafe-wha-new-york-city-ny,/relation:the-castiles,Band
571,/gig:1967-09-00-cafe-wha-new-york-city-ny,/relation:bob-alfano,Person
572,/gig:1967-09-00-cafe-wha-new-york-city-ny,/relation:curt-fluhr,Person
573,/gig:1967-09-00-cafe-wha-new-york-city-ny,/relation:vinnie-manniello,Person
574,/gig:1967-09-00-cafe-wha-new-york-city-ny,/relation:paul-popkin,Person
575,/gig:1967-09-00-cafe-wha-new-york-city-ny,/relation:bruce-springsteen,Person
576,/gig:1967-09-00-cafe-wha-new-york-city-ny,/relation:george-theiss,Person
577,/gig:1967-09-16-left-foot-freehold-nj,/relation:the-castiles,Band
578,/gig:1967-09-16-left-foot-freehold-nj,/relation:bob-alfano,Person
579,/gig:1967-09-16-left-foot-freehold-nj,/relation:curt-fluhr,Person
580,/gig:1967-09-16-left-foot-freehold-nj,/relation:vinnie-manniello,Person
581,/gig:1967-09-16-left-foot-freehold-nj,/relation:paul-popkin,Person
582,/gig:1967-09-16-left-foot-freehold-nj,/relation:bruce-springsteen,Person
583,/gig:1967-09-16-left-foot-freehold-nj,/relation:george-theiss,Person
584,/gig:1967-09-22-west-school-freehold-nj,/relation:the-castiles,Band
585,/gig:1967-09-22-west-school-freehold-nj,/relation:bob-alfano,Person
586,/gig:1967-09-22-west-school-freehold-nj,/relation:curt-fluhr,Person
587,/gig:1967-09-22-west-school-freehold-nj,/relation:vinnie-manniello,Person
588,/gig:1967-09-22-west-school-freehold-nj,/relation:paul-popkin,Person
589,/gig:1967-09-22-west-school-freehold-nj,/relation:bruce-springsteen,Person
590,/gig:1967-09-22-west-school-freehold-nj,/relation:george-theiss,Person
591,/gig:1967-09-30-left-foot-freehold-nj,/relation:the-castiles,Band
592,/gig:1967-09-30-left-foot-freehold-nj,/relation:bob-alfano,Person
593,/gig:1967-09-30-left-foot-freehold-nj,/relation:curt-fluhr,Person
594,/gig:1967-09-30-left-foot-freehold-nj,/relation:vinnie-manniello,Person
595,/gig:1967-09-30-left-foot-freehold-nj,/relation:paul-popkin,Person
596,/gig:1967-09-30-left-foot-freehold-nj,/relation:bruce-springsteen,Person
597,/gig:1967-09-30-left-foot-freehold-nj,/relation:george-theiss,Person
598,/gig:1967-10-00-christian-brothers-academy-lincroft-nj,/relation:the-castiles,Band
599,/gig:1967-10-00-christian-brothers-academy-lincroft-nj,/relation:bob-alfano,Person
600,/gig:1967-10-00-christian-brothers-academy-lincroft-nj,/relation:curt-fluhr,Person
601,/gig:1967-10-00-christian-brothers-academy-lincroft-nj,/relation:vinnie-manniello,Person
602,/gig:1967-10-00-christian-brothers-academy-lincroft-nj,/relation:paul-popkin,Person
603,/gig:1967-10-00-christian-brothers-academy-lincroft-nj,/relation:bruce-springsteen,Person
604,/gig:1967-10-00-christian-brothers-academy-lincroft-nj,/relation:george-theiss,Person
605,/gig:1967-10-00b-cafe-wha-new-york-city-ny,/relation:the-castiles,Band
606,/gig:1967-10-00b-cafe-wha-new-york-city-ny,/relation:bob-alfano,Person
607,/gig:1967-10-00b-cafe-wha-new-york-city-ny,/relation:curt-fluhr,Person
608,/gig:1967-10-00b-cafe-wha-new-york-city-ny,/relation:vinnie-manniello,Person
609,/gig:1967-10-00b-cafe-wha-new-york-city-ny,/relation:paul-popkin,Person
610,/gig:1967-10-00b-cafe-wha-new-york-city-ny,/relation:bruce-springsteen,Person
611,/gig:1967-10-00b-cafe-wha-new-york-city-ny,/relation:george-theiss,Person
612,/gig:1967-10-00c-cafe-wha-new-york-city-ny,/relation:the-castiles,Band
613,/gig:1967-10-00c-cafe-wha-new-york-city-ny,/relation:bob-alfano,Person
614,/gig:1967-10-00c-cafe-wha-new-york-city-ny,/relation:curt-fluhr,Person
615,/gig:1967-10-00c-cafe-wha-new-york-city-ny,/relation:vinnie-manniello,Person
